,seg_id,oci,street,street_from,street_to,seg_length_ft,seg_width_ft,func_class,pvm_class,area_sq_ft,oci_desc,oci_wt,start_lat,start_long,end_lat,end_long
17968,SS-017680,60.746,MARRACO WY,MARRACO DR,BONILLO DR,578.0,30.0,Residential,AC Improved,17340.0,Fair,1053335.64,32.7576144,-117.0593335,32.7583305,-117.0608015
17970,SS-017682,84.14399999999999,MARSEILLES ST,CORNISH DR,CORDOVA ST,864.8109,36.0,Residential,AC Improved,31133.1924,Good,2619671.3413056,32.7243209,-117.2532742,32.724854,-117.256012
17972,SS-017684,89.08,MARTHA ST,GAYLORD DR,GLASGOW DR,788.0914,36.0,Residential,AC Improved,28371.2904,Good,2527314.548832,32.83470460000001,-117.2099745,32.8346879,-117.2074382
17973,SS-017685,90.06,MARTHA ST,GLASGOW DR,CHRISTINE ST,513.0623,36.0,Residential,AC Improved,18470.2428,Good,1663430.066568,32.8346879,-117.2074382,32.834682,-117.205742
17974,SS-017686,78.72,MARTHA ST,CHRISTINE ST,MERRIMAC AV,568.5187,36.0,Residential,AC Improved,20466.6732,Good,1611136.5143040002,32.834682,-117.205742,32.834801,-117.203934
17975,SS-017687,82.446,MARTIN AV,S BANCROFT ST,LA BON WY,260.0021,30.0,Residential,AC Improved,7800.063,Good,643083.994098,32.6994505,-117.1240412,32.6994489,-117.1231745
17976,SS-017688,31.25,MARTIN AV,LA BON WY,S 33RD ST,189.0026,30.0,Residential,AC Improved,5670.078,Poor,177189.9375,32.6994489,-117.1231745,32.7004455,-117.1225947
17977,SS-017689,38.44,MARTIN AV,S 33RD ST,S GREGORY ST,266.002,30.0,Residential,AC Improved,7980.06,Poor,306753.5064,32.7004455,-117.1225947,32.7010972,-117.121761
17979,SS-017691,73.72,MARTIN AV,S 30TH ST,S 31ST ST,673.0235,40.0,Residential,AC Improved,26920.94,Good,1984611.6968,32.699106,-117.1294959,32.6991027,-117.1273168
17980,SS-017692,68.834,MARTIN AV,S 31ST ST,S 32ND ST,660.0121,40.0,Residential,AC Improved,26400.484,Fair,1817250.9156560001,32.6991027,-117.1273168,32.6994448,-117.1251632
17981,SS-017693,83.33,MARTIN AV,S 32ND ST,S BANCROFT ST,358.0111,30.0,Residential,AC Improved,10740.333,Good,894991.94889,32.6994448,-117.1251632,32.6994505,-117.1240412
17982,SS-017694,90.712,MARTINDALE CT,FULLERTON AV,FERMI AV,693.2883,36.0,Residential,AC Improved,24958.3788,Good,2264024.4577056,32.7990758,-117.1247556,32.8007915,-117.1256886
17983,SS-017697,40.69,MARTINEZ ST,HARBOR VIEW DR,TALBOT ST,950.9133,30.0,Residential,AC Improved,28527.398999999998,Fair,1160779.86531,32.7199043,-117.2372606,32.7214075,-117.2389298
17984,SS-017698,92.55799999999999,MARTINIQUE WY,WINDSONG RD,PARMA LN,936.0263,36.0,Residential,AC Improved,33696.9468,Good,3118922.0019143997,32.916847,-117.157372,32.919418,-117.157379
17985,SS-017700,84.47,MARVIN ST,54TH (E FTG) RD,WINLOW ST,291.0839,36.0,Residential,AC Improved,10479.0204,Good,885162.8531879999,32.7412288,-117.0784723,32.7412289,-117.0783759
17986,SS-017701,96.0,MARVIN ST,WINLOW ST,55TH ST,252.0716,36.0,Residential,AC Improved,9074.5776,Good,871159.4496,32.7412289,-117.0783759,32.7412211,-117.0775739
17988,SS-017703,39.5,MARY LANE DR,55TH PL,55TH ST,244.0514,36.0,Residential,AC Improved,8785.8504,Poor,347041.0908,32.7701976,-117.0770176,32.7697691,-117.0762848
17989,SS-017704,47.448,MARY LANE DR,DEBBY DR,55TH PL,225.8509,36.0,Residential,AC Improved,8130.6324,Fair,385782.2461152,32.770202,-117.0777565,32.7701976,-117.0770176
17990,SS-017705,82.80799999999999,MARY LANE DR,55TH ST,CAMPANILE DR,1342.0729999999999,36.0,Residential,AC Improved,48314.628,Good,4000837.715424,32.7697691,-117.0762848,32.7697648,-117.0719174
17991,SS-017706,76.85,MARY LANE DR,ROCKFORD DR,63RD ST,1085.7948,36.0,Residential,AC Improved,39088.6128,Good,3003959.8936799997,32.7697645,-117.0682227,32.7699234,-117.0647283
17993,SS-017708,49.343999999999994,MARY LOU ST,A ST,FEDERAL (FTG) BL,936.615,36.0,Residential,AC Improved,33718.14,Fair,1663787.90016,32.77414,-117.1028955,32.7214288,-117.0886402
17997,SS-017713,86.83,MARYLAND ST,GOLDEN GATE DR,FRANCISCAN WY,223.0,52.0,Residential,AC Improved,11596.0,Good,1006880.68,32.761667,-117.1513009,32.7622662,-117.1512952
17998,SS-017714,90.0,MARYLAND ST,MADISON AV,GOLDEN GATE DR,259.0079,52.0,Residential,AC Improved,13468.4108,Good,1212156.972,32.7609483,-117.151285,32.761667,-117.1513009
17999,SS-017715,92.8,MARYLAND ST,MARYLAND CT,MADISON AV,463.0041,52.0,Collector,AC Improved,24076.2132,Good,2234272.5849599997,32.7596729,-117.1512739,32.7609483,-117.151285
18000,SS-017717,95.0,MARYLAND ST,MONROE AV,MARYLAND CT,222.3158,52.0,Collector,AC Improved,11560.4216,Good,1098240.0520000001,32.7590597,-117.1512647,32.7596729,-117.1512739
18001,SS-017718,96.0,MARYLAND ST,MEADE AV,MONROE AV,676.6997,52.0,Collector,AC Improved,35188.3844,Good,3378084.9024,32.7572078,-117.1512527,32.7590597,-117.1512647
18002,SS-017719,73.29,MARYLAND ST,VAN BUREN AV,MEADE AV,678.0389,52.0,Collector,AC Improved,35258.0228,Good,2584060.491012,32.7553348,-117.1512478,32.7572078,-117.1512527
18003,SS-017720,69.0,MARYLAND ST,MARYLAND PL,VAN BUREN AV,387.8207,52.0,Collector,AC Improved,20166.6764,Fair,1391500.6716,32.7542783,-117.1511147,32.7553348,-117.1512478
18004,SS-017721,82.67,MARYLAND ST,TYLER AV,MARYLAND PL,296.7306,52.0,Collector,AC Improved,15429.9912,Good,1275597.372504,32.7534756,-117.1509994,32.7542783,-117.1511147
18005,SS-017722,88.0,MARYLAND ST,MORROW WY,TYLER AV,346.0336,52.0,Collector,AC Improved,17993.7472,Good,1583449.7536,32.7525369,-117.1510191,32.7534756,-117.1509994
18006,SS-017723,72.0,MARYLAND ST,LINCOLN AV,MORROW WY,188.9413,52.0,Collector,AC Improved,9824.9476,Good,707396.2272,32.7520991,-117.1513564,32.7525369,-117.1510191
18009,SS-017726,71.706,MARZO ST,PETERLYNN DR,TWINING AV,287.0,36.0,Residential,AC Improved,10332.0,Good,740866.392,32.5705502,-117.0463879,32.57055,-117.0454549
18010,SS-017727,85.946,MARZO ST,TWINING AV,ILEXEY AV,295.0,36.0,Residential,AC Improved,10620.0,Good,912746.52,32.57055,-117.0454549,32.5705448,-117.0444851
18011,SS-017728,89.17399999999999,MARZO ST,ILEXEY AV,KOSTNER DR,285.0,36.0,Residential,AC Improved,10260.0,Good,914925.24,32.5705448,-117.0444851,32.5705415,-117.0435655
18014,SS-017731,43.91,MARZO ST,DEL SUR BL,PIEDRA ST,1226.9998,40.0,Residential,AC Improved,49079.992,Fair,2155102.44872,32.5703444,-117.0581258,32.5703959,-117.0540597
18015,SS-017732,61.276,MARZO ST,AGOSTO ST,DEL SUR BL,622.3603,36.0,Residential,AC Improved,22404.9708,Fair,1372886.9907408,32.5711354,-117.0595148,32.5703444,-117.0581258
18017,SS-017735,97.0,MASON HEIGHTS LN,ALVAREZ MEADOW CT,APRIL LEIGH TR,201.2702,36.0,Residential,AC Improved,7245.7272,Good,702835.5384,32.9252437,-117.1632968,32.9257292,-117.1630238
18018,SS-017736,88.238,MASON HEIGHTS LN,DENNIG PL,ALVAREZ MEADOW CT,240.5478,36.0,Residential,AC Improved,8659.7208,Good,764116.4439504001,32.9247644,-117.1638535,32.9252437,-117.1632968
18019,SS-017737,86.406,MASON HEIGHTS LN,PORRECA PT,DENNIG PL,241.9265,36.0,Residential,AC Improved,8709.354,Good,752540.441724,32.9243643,-117.1644796,32.9247644,-117.1638535
18020,SS-017738,91.24799999999999,MASON HEIGHTS LN,PAUL BARWICK CT,PORRECA PT,237.4719,36.0,Residential,AC Improved,8548.9884,Good,780078.0935231999,32.9239804,-117.16512,32.9243643,-117.1644796
18021,SS-017739,78.444,MASON HEIGHTS LN,BRENNER SPRINGS WY,PAUL BARWICK CT,165.2896,36.0,Residential,AC Improved,5950.4256,Good,466775.18576640007,32.923707,-117.1655198,32.9239804,-117.16512
18022,SS-017740,55.108000000000004,MASON ST,SUNSET ST,JACKSON ST,245.4159,18.0,Collector,AC Improved,4417.4862,Fair,243438.8295096,32.756004,-117.195396,32.7565363,-117.1949255
18023,SS-017741,55.328,MASON ST,JUAN ST,SUNSET ST,354.4475,18.0,Residential,AC Improved,6380.055,Fair,352995.68304000003,32.7552136,-117.1960712,32.756004,-117.195396
18025,SS-017745,51.34,MASSACHUSETTS ST,MADISON AV,GOLDEN GATE DR,335.0003,40.0,Residential,PCC Jointed Concrete,13400.011999999999,Fair,687956.6160800001,32.7609337,-117.1560099,32.7618719,-117.1561197
18026,SS-017746,53.4,MASSACHUSETTS ST,HOFFMAN ST,MADISON AV,313.0061,40.0,Residential,PCC Jointed Concrete,12520.243999999999,Fair,668581.0296,32.7602017,-117.1559935,32.7609337,-117.1560099
18028,SS-017749,64.602,MASSASOIT AV,HIDALGO AV,MANDAN WY,536.5152,30.0,Residential,AC Improved,16095.456,Fair,1039798.6485120001,32.8337365,-117.2193546,32.8331776,-117.2177905
18029,SS-017750,67.444,MASSASOIT AV,MANDAN WY,NAUGATUCK AV,393.1061,30.0,Residential,AC Improved,11793.183,Fair,795379.4342520001,32.8331776,-117.2177905,32.8333899,-117.2166057
18031,SS-017752,78.72,MASSENA ST,MAR AV,PEPITA WY,184.9916,28.0,Residential,AC Improved,5179.7648,Good,407751.085056,32.8422713,-117.267861,32.8420535,-117.2672218
18032,SS-017753,66.184,MAST BL,SYCAMORE LANDFILL RD,CITY BOUNDARY,426.5344,80.0,Collector,AC Improved,34122.752,Fair,2258380.218368,32.8457331,-117.023955,32.8539397,-116.9885383
18033,SS-017754,71.934,MAST BL,SR-52 EB OFF RA,SYCAMORE LANDFILL RD,1007.6557,80.0,Collector,AC Improved,80612.45599999999,Good,5798776.409904,32.8539397,-116.9885383,32.8457331,-117.023955
18036,SS-017757,80.436,MATANZA RD,ALONDRA DR,PALMERO DR,382.4264,30.0,Residential,AC Improved,11472.792,Good,922825.4973120001,33.0165352,-117.0561391,33.0163321,-117.054828
18038,SS-017759,24.05,MATARO DR,ROLANDO BL,ARAGON DR,283.7153,30.0,Residential,AC Improved,8511.459,Poor,204700.58895,32.7612978,-117.0563887,32.7572326,-117.0552154
18039,SS-017760,57.33,MATARO DR,ARAGON DR,PATRIA DR,954.385,30.0,Residential,AC Improved,28631.55,Fair,1641446.7615,32.7572326,-117.0552154,32.7595317,-117.0556644
18040,SS-017761,78.388,MATARO DR,PATRIA DR,ROLANDO BL,729.8922,30.0,Residential,AC Improved,21896.766,Good,1716443.693208,32.7595317,-117.0556644,32.7612978,-117.0563887
18041,SS-017762,48.26,MATHER AV,LINDBERGH ST,GATTY ST,272.5555,36.0,Local,AC Improved,9811.998,Fair,473527.02348000003,32.5867732,-117.0556431,32.5859653,-117.0556583
18042,SS-017763,49.72,MATHIESON ST,KORREY DR,MANZELLA DR,707.5437,32.0,Residential,AC Improved,22641.3984,Fair,1125730.328448,32.9716333,-117.0993534,32.973175,-117.0983727
18043,SS-017764,71.52,MATHIESON ST,BERNABE DR,KORREY DR,421.4699,32.0,Residential,AC Improved,13487.0368,Good,964592.8719360001,32.9714127,-117.1007077,32.9716333,-117.0993534
18044,SS-017765,89.78,MATHIESON ST,CORRIGAN ST,BERNABE DR,341.7249,32.0,Residential,PCC Jointed Concrete,10935.1968,Good,981761.9687040001,32.9714641,-117.1018118,32.9714127,-117.1007077
18045,SS-017766,93.096,MATINAL CR,HOHOKUM WY,CHIEFTAIN CT,273.4538,36.0,Residential,AC Improved,9844.3368,Good,916468.3787328001,33.0401015,-117.0858118,33.0394738,-117.0863117
18046,SS-017767,85.36399999999999,MATINAL CR,CHIEFTAIN CT,DUENDA RD,173.0354,36.0,Residential,AC Improved,6229.2744,Good,531755.7798815999,33.0394738,-117.0863117,33.0391091,-117.0866642
18047,SS-017768,82.96799999999999,MATINAL CR,DUENDA RD,MYRICA LN,525.2901,40.0,Residential,AC Improved,21011.604,Good,1743290.7606720002,33.0391091,-117.0866642,33.0378588,-117.0873365
18048,SS-017769,83.912,MATINAL CR,MYRICA LN,CASSIA PL,575.7673,40.0,Residential,AC Improved,23030.692000000003,Good,1932551.427104,33.0378588,-117.0873365,33.0363495,-117.0870008
18049,SS-017770,88.25399999999999,MATINAL CR,AZUCAR WY,ARDISIA CT,270.1501,40.0,Residential,AC Improved,10806.003999999999,Good,953673.0770159999,33.0353673,-117.085666,33.0354043,-117.0847896
18050,SS-017771,78.286,MATINAL CR,CASSIA PL,AZUCAR WY,590.2061,40.0,Residential,AC Improved,23608.244,Good,1848194.989784,33.0363495,-117.0870008,33.0353673,-117.085666
18051,SS-017772,82.744,MATINAL CR,ARDISIA CT,TRISTANIA PL,728.8277,40.0,Residential,AC Improved,29153.107999999997,Good,2412244.768352,33.0354043,-117.0847896,33.0343584,-117.0850498
18052,SS-017773,90.06,MATINAL CR,TRISTANIA PL,ROBINIA CT,433.6761,40.0,Residential,AC Improved,17347.043999999998,Good,1562274.7826399999,33.0343584,-117.0850498,33.0342023,-117.0862769
18053,SS-017774,87.26799999999999,MATINAL CR,ROBINIA CT,MATINAL RD,1076.9551,40.0,Residential,AC Improved,43078.204000000005,Good,3759348.7066720002,33.0342023,-117.0862769,33.0316042,-117.0853597
18054,SS-017775,87.78399999999999,MATINAL CR,MATINAL RD,HADA DR,1381.0982,40.0,Residential,AC Improved,55243.928,Good,4849532.975552,33.0316042,-117.0853597,33.03024389999999,-117.0824601
18055,SS-017776,85.24600000000001,MATINAL DR,MATINAL RD,DUENDA RD,1314.4173,36.0,Residential,AC Improved,47319.0228,Good,4033757.4176088,33.0307717,-117.0834817,33.0340086,-117.0816369
18056,SS-017777,72.60600000000001,MATINAL RD,MATINAL CR,CABELA DR,381.082,40.0,Major,AC Improved,15243.28,Good,1106753.5876799999,33.0316042,-117.0853597,33.0312595,-117.0841531
18057,SS-017778,61.12,MATINAL RD,CABELA DR,MATINAL DR,273.0072,40.0,Major,AC Improved,10920.288,Fair,667448.00256,33.0312595,-117.0841531,33.0307717,-117.0834817
18058,SS-017779,66.014,MATINAL RD,AUTILLO WY,POBLADO RD,305.9576,40.0,Major,AC Improved,12238.303999999998,Fair,807899.400256,33.0306055,-117.0895379,33.0307025,-117.0885985
18059,SS-017780,48.346000000000004,MATINAL RD,PINZON WY,AUTILLO WY,268.8548,40.0,Major,AC Improved,10754.192,Fair,519922.166432,33.030309,-117.0903398,33.0306055,-117.0895379
18060,SS-017781,60.333999999999996,MATINAL RD,MATINAL DR,HADA DR,379.7299,40.0,Major,AC Improved,15189.196000000002,Fair,916424.9514639999,33.0307717,-117.0834817,33.03024389999999,-117.0824601
18061,SS-017782,86.0,MATINAL RD,HADA DR,CAMTO SIEGA,169.9536,40.0,Major,AC Improved,6798.144,Good,584640.384,33.03024389999999,-117.0824601,33.0307025,-117.0885985
18062,SS-017783,42.931999999999995,MATINAL RD,PICAZA PL,PINZON WY,251.2157,40.0,Major,AC Improved,10048.628,Fair,431407.697296,33.0298611,-117.0910004,33.030309,-117.0903398
18063,SS-017784,47.11600000000001,MATINAL RD,ARMERO CT,PICAZA PL,724.3125,40.0,Major,AC Improved,28972.5,Fair,1365068.31,33.0282311,-117.0923461,33.0298611,-117.0910004
18064,SS-017785,49.652,MATINAL RD,FLORINDO RD,ARMERO CT,221.7948,40.0,Major,AC Improved,8871.792,Fair,440502.216384,33.0276835,-117.0925796,33.0282311,-117.0923461
18065,SS-017786,81.3,MATINAL RD,CAPILLA RD,FLORINDO RD,366.9506,40.0,Major,AC Improved,14678.024,Good,1193323.3512,33.026652,-117.0926139,33.0276835,-117.0925796
18066,SS-017787,68.07600000000001,MATINAL RD,RANCHO BERNARDO RD,CAPILLA RD,903.5635,40.0,Major,AC Improved,36142.54,Fair,2460439.55304,33.0242039,-117.092057,33.026652,-117.0926139
18067,SS-017788,78.852,MATINAL RD,POBLADO RD,MATINAL CR,1043.2203,40.0,Major,AC Improved,41728.812000000005,Good,3290400.283824,33.0307025,-117.0885985,33.0316042,-117.0853597
18069,SS-017790,53.04600000000001,MATSON WY,MATSON PL,ADKINS WY,270.8451,36.0,Residential,AC Improved,9750.4236,Fair,517220.9702856,32.9081064,-117.1608066,32.9088239,-117.1609817
18070,SS-017791,78.352,MATSON WY,DANCY RD,MATSON PL,343.9721,36.0,Residential,AC Improved,12382.9956,Good,970232.4712512,32.9071948,-117.1605668,32.9081064,-117.1608066
18071,SS-017793,50.34,MATURIN DR,WINDROSE WY,TURTLEBACK RD,478.6681,64.0,Major,AC Improved,30634.7584,Fair,1542153.737856,33.0049906,-117.090039,33.0043943,-117.0886883
18072,SS-017794,57.06399999999999,MATURIN DR,SILVER BUCKLE WY,REDBUD CT,254.5681,40.0,Major,AC Improved,10182.724,Fair,581066.9623359999,33.0033108,-117.0875518,33.0026465,-117.0872936
18073,SS-017795,63.104,MATURIN DR,REDBUD CT,GRASSY TRAIL DR,284.0118,40.0,Major,AC Improved,11360.472,Fair,716891.2250880001,33.0026465,-117.0872936,33.0018838,-117.0870194
18074,SS-017796,58.912,MATURIN DR,GRASSY TRAIL DR,CATTAIL RD,625.2421,40.0,Major,AC Improved,25009.683999999997,Fair,1473370.503808,33.0018838,-117.0870194,33.0004193,-117.086024
18075,SS-017797,56.28,MATURIN DR,CATTAIL RD,LOFTY TL CT,621.9257,40.0,Major,AC Improved,24877.028,Fair,1400079.13584,33.0004193,-117.086024,32.9996867,-117.0843379
18076,SS-017798,29.888,MATURIN DR,BERNARDO CENTER DR,WINDROSE WY,384.2042,64.0,Major,AC Improved,24589.0688,Poor,734918.0882944,33.0056718,-117.0908677,33.0049906,-117.090039
18077,SS-017799,51.702,MATURIN DR,TURTLEBACK RD,SILVER BUCKLE WY,553.0898,64.0,Major,AC Improved,35397.7472,Fair,1830134.3257343997,33.0043943,-117.0886883,33.0033108,-117.0875518
18079,SS-017801,86.90799999999999,MAURY DR,RENOWN DR,MAURY CT,453.0,36.0,Residential,AC Improved,16308.0,Good,1417295.664,32.8055354,-117.0131785,32.806273,-117.0119405
18080,SS-017802,81.42,MAURY DR,BISBY LAKE AV,RENOWN DR,321.0,36.0,Residential,AC Improved,11556.0,Good,940889.52,32.8050445,-117.0140297,32.8055354,-117.0131785
18082,SS-017804,87.56,MAURY DR,MAURY CT,BOBHIRD DR,934.0,36.0,Residential,AC Improved,33624.0,Good,2944117.44,32.806273,-117.0119405,32.8085097,-117.0112261
18083,SS-017805,72.288,MAX DR,MONROE AV,MENLO AV,1055.6935,30.0,Residential,AC Improved,31670.805,Good,2289419.15184,32.759066,-117.0967713,32.7590518,-117.0943632
18087,SS-017809,78.75399999999999,MAYA LINDA RD,CARROLL CANYON RD,GOLD COAST DR,774.132,40.0,Residential,AC Improved,30965.28,Good,2438639.6611200003,32.9034443,-117.1179668,32.9053525,-117.1171022
18088,SS-017810,80.02,MAYA LINDA RD,MESA SPRINGS WY,CARROLL CANYON RD,689.2227,40.0,Residential,AC Improved,27568.908,Good,2206064.01816,32.9016137,-117.1185608,32.9034443,-117.1179668
18089,SS-017811,80.768,MAYA LINDA RD,BLACK MTN RD,MESA SPRINGS WY,1883.2479999999998,40.0,Residential,AC Improved,75329.92,Good,6084246.97856,32.9010693,-117.1236656,32.9016137,-117.1185608
18092,SS-017814,87.92,MAYAPPLE WY,MAYAPPLE CT,TRILLIUM WY,200.1609,32.0,Residential,AC Improved,6405.1488,Good,563140.682496,32.9270522,-117.1026776,32.9275534,-117.1028772
18093,SS-017815,90.2,MAYAPPLE WY,POCHARD WY,MAYAPPLE CT,693.2207,32.0,Residential,AC Improved,22183.0624,Good,2000912.2284799998,32.9253012,-117.1018297,32.9270522,-117.1026776
18095,SS-017817,61.25,MAYBERRY ST,S 44TH ST,S 45TH ST,622.7592,32.0,Local,AC Improved,19928.2944,Fair,1220608.0320000001,32.6919491,-117.1001757,32.6919449,-117.0981411
18096,SS-017819,76.768,MAYFLOWER WY,LODI ST,PROVIDENCE RD,382.0,36.0,Residential,AC Improved,13752.0,Good,1055713.5359999998,32.8405259,-117.2005716,32.840408,-117.199364
18097,SS-017820,66.298,MAYFLOWER WY,PROVIDENCE RD,NEW HAVEN RD,247.0,36.0,Residential,AC Improved,8892.0,Fair,589521.816,32.840408,-117.199364,32.839981,-117.198753
18101,SS-017824,82.508,MAYNARD ST,VIA PAPEL,WOLFSTAR CT,777.0299,40.0,Residential,AC Improved,31081.196,Good,2564447.319568,32.848873,-117.184639,32.850082,-117.183083
18102,SS-017825,87.57,MAYNARD ST,VIA REGLA,VIA PAPEL,1203.0224,36.0,Residential,AC Improved,43308.8064,Good,3792552.176448,32.848419,-117.188499,32.848873,-117.184639
18103,SS-017826,60.748000000000005,MAYO ST,CHICAGO ST,DENVER ST,482.1677,36.0,Residential,AC Improved,17358.0372,Fair,1054466.0438256,32.783146,-117.205856,32.783176,-117.2043
18107,SS-017830,82.792,MC CALL ST,SAN FERNANDO ST,SAN GORGONIO ST,340.5877,25.0,Residential,AC Improved,8514.6925,Good,704948.42146,32.7108879,-117.2405561,32.7110893,-117.2416425
18108,SS-017831,71.404,MC CALL ST,SAN ELIJO ST,SAN FERNANDO ST,350.782,25.0,Residential,AC Improved,8769.55,Good,626180.9482,32.7106723,-117.2394523,32.7108879,-117.2405561
18109,SS-017832,67.452,MC CALL ST,ROSECRANS ST,SAN ELIJO ST,351.0056,25.0,Residential,AC Improved,8775.14,Fair,591900.74328,32.7104654,-117.2383398,32.7106723,-117.2394523
18110,SS-017833,74.752,MC CALL ST,SAN ANTONIO AV,ROSECRANS ST,375.5156,25.0,Residential,AC Improved,9387.89,Good,701763.55328,32.7102496,-117.2371508,32.7104654,-117.2383398
18111,SS-017839,67.59,MC CLINTOCK ST,MEADE AV,MONROE AV,673.1905,36.0,Residential,AC Improved,24234.857999999997,Fair,1638034.0522200002,32.7571571,-117.1125395,32.7589863,-117.1125096
18112,SS-017840,80.084,MC CLINTOCK ST,EL CAJON BL,MEADE AV,707.1598,36.0,Residential,AC Improved,25457.7528,Good,2038758.6752352002,32.7552866,-117.1125514,32.7571571,-117.1125395
18113,SS-017843,57.818000000000005,MC ENTEE ST,OVIEDO WY,OVIEDO ST,622.1651,30.0,Residential,AC Improved,18664.953,Fair,1079170.2525540001,32.9718916,-117.1185119,32.9732679,-117.1175628
18114,SS-017844,72.738,MC GANN DR,52ND ST,54TH (W FTG) RD,278.6331,36.0,Residential,AC Improved,10030.7916,Good,729619.7194008001,32.7277925,-117.0826186,32.7272087,-117.0816225
18115,SS-017847,57.001999999999995,MC GANN DR,54TH (E FTG) RD,GRAPE ST,649.8729,36.0,Residential,AC Improved,23395.4244,Fair,1333585.9816488002,32.7272087,-117.0816225,32.7256822,-117.0817536
18116,SS-017848,69.00399999999999,MC GILL WY,ASHLEY FALLS DR,DANNAN CT,200.0879,36.0,Residential,AC Improved,7203.1644,Fair,497047.1562576,32.9510483,-117.2105317,32.7251663,-117.1296846
18117,SS-017849,69.77600000000001,MC GILL WY,DANNAN CT,HARWICK LN,429.5067,36.0,Residential,AC Improved,15462.2412,Fair,1078893.3419712,32.7251663,-117.1296846,32.951015,-117.208487
18120,SS-017852,58.47,MC GRAW ST,MORENA BL,BAKER ST,3140.304,36.0,Residential,AC Improved,113050.944,Fair,6610088.69568,32.7927481,-117.2064559,32.80064,-117.209717
18121,SS-017853,89.022,MC GUIRE DR,CARMEL COUNTRY RD,CARMEL CREEK RD,631.6443,40.0,Prime,AC Improved,25265.772,Good,2249209.554984,32.9528284,-117.2288332,32.952781,-117.226846
18124,SS-017856,37.02,MC HUGH ST,56TH ST,BOLLENBACHER ST,389.4522,36.0,Local,AC Improved,14020.2792,Poor,519030.735984,32.713326,-117.0757719,32.7133424,-117.0746017
18125,SS-017857,24.32,MC KEE ST,KEATING ST,KETTNER BL,171.6799,60.0,Residential,AC Improved,10300.794,Poor,250515.31008000002,32.7440708,-117.1816746,32.7436126,-117.1826425
18126,SS-017858,24.3,MC KEE ST,KETTNER BL,SAN DIEGO AV,165.8555,50.0,Residential,AC Improved,8292.775,Poor,201514.4325,32.7436126,-117.1826425,32.7433376,-117.1831059
18128,SS-017860,68.77199999999999,MC KINLEY ST,THORN ST,BOUNDARY ST,208.9973,30.0,Collector,AC Improved,6269.919,Fair,431194.869468,32.73932,-117.1205291,32.7398514,-117.120209
18129,SS-017861,82.484,MC KINLEY ST,LITTLE FLOWER ST,REDWOOD ST,221.0093,30.0,Collector,AC Improved,6630.279,Good,546891.933036,32.7368272,-117.1201677,32.7374303,-117.1201581
18130,SS-017862,78.176,MC KINLEY ST,QUINCE ST,LITTLE FLOWER ST,217.0091,30.0,Collector,AC Improved,6510.273,Good,508947.102048,32.7362266,-117.1201724,32.7368272,-117.1201677
18131,SS-017863,87.81200000000001,MC KINLEY ST,PALM ST,QUINCE ST,221.0089,30.0,Collector,AC Improved,6630.267,Good,582217.005804,32.7356182,-117.1201673,32.7362266,-117.1201724
18132,SS-017864,86.63799999999999,MC KINLEY ST,REDWOOD ST,THORN ST,708.7825,30.0,Residential,AC Improved,21263.475,Good,1842224.94705,32.7374303,-117.1201581,32.73932,-117.1205291
18133,SS-017865,78.55,MC LARENS LN,BANCROFT ST,33RD ST,553.1458,30.0,Residential,PCC Jointed Concrete,16594.374,Good,1303488.0777,32.746575,-117.123623,32.7095421,-117.1222556
18135,SS-017867,71.372,MEADE AV,ARCH ST,NEW JERSEY ST,174.9763,40.0,Residential,AC Improved,6999.052,Good,499536.339344,32.757396,-117.1529983,32.7572262,-117.1524603
18136,SS-017868,93.4,MEADE AV,NEW JERSEY ST,NEW JERSEY ST,65.0076,52.0,Residential,AC Improved,3380.3952,Good,315728.91168,32.7572262,-117.1524603,32.7572262,-117.1524603
18137,SS-017869,90.414,MEADE AV,CAMPUS AV,NORTH AV,383.0051,52.0,Collector,AC Improved,19916.2652,Good,1800709.2017928,32.7572353,-117.1487823,32.7572381,-117.1475448
18138,SS-017870,83.152,MEADE AV,NORTH AV,MISSION AV,392.0015,52.0,Collector,AC Improved,20384.078,Good,1694976.853856,32.7572381,-117.1475448,32.7572472,-117.1462647
18139,SS-017872,77.032,MEADE AV,BANCROFT ST,33RD PL,251.3522,56.0,Collector,AC Improved,14075.7232,Good,1084281.1095423999,32.7572533,-117.1239932,32.7572506,-117.1232833
18140,SS-017874,80.38,MEADE AV,33RD PL,33RD ST,310.2353,56.0,Residential,AC Improved,17373.1768,Good,1396455.9511840001,32.7572506,-117.1232833,32.7572443,-117.1222011
18141,SS-017875,72.104,MEADE AV,WILSON AV,WILSON AV,161.028,56.0,Collector,AC Improved,9017.568000000001,Good,650202.7230720001,32.757193,-117.1162938,32.757193,-117.1162938
18142,SS-017876,78.184,MEADE AV,WILSON AV,36TH ST,166.0271,56.0,Collector,AC Improved,9297.5176,Good,726917.1160384,32.757193,-117.1162938,32.7571787,-117.1157614
18143,SS-017877,70.584,MEADE AV,36TH ST,36TH ST,157.0128,56.0,Collector,AC Improved,8792.7168,Good,620625.1226112,32.7571787,-117.1157614,32.7571787,-117.1157614
18144,SS-017878,62.45399999999999,MEADE AV,36TH ST,CHEROKEE AV,164.0274,56.0,Collector,AC Improved,9185.5344,Fair,573673.3654175999,32.7571787,-117.1157614,32.7571721,-117.1147074
